,data
2022-04-11 13:40:36,89
2022-04-11 13:40:37,83
2022-04-11 13:40:38,124
2022-04-11 13:40:39,56
2022-04-11 13:40:40,120
2022-04-11 13:40:41,55
2022-04-11 13:40:42,113
2022-04-11 13:40:43,147
2022-04-11 13:40:44,142
2022-04-11 13:40:45,113
2022-04-11 13:40:46,109
2022-04-11 13:40:47,86
2022-04-11 13:40:48,112
2022-04-11 13:40:49,120
2022-04-11 13:40:50,83
2022-04-11 13:40:51,65
2022-04-11 13:40:52,109
2022-04-11 13:40:53,65
2022-04-11 13:40:54,132
2022-04-11 13:40:55,68
2022-04-11 13:40:56,126
2022-04-11 13:40:57,78
2022-04-11 13:40:58,132
2022-04-11 13:40:59,71
2022-04-11 13:41:00,59
2022-04-11 13:41:01,89
2022-04-11 13:41:02,101
2022-04-11 13:41:03,52
2022-04-11 13:41:04,135
2022-04-11 13:41:05,111
2022-04-11 13:41:06,144
2022-04-11 13:41:07,50
2022-04-11 13:41:08,144
2022-04-11 13:41:09,142
2022-04-11 13:41:10,139
2022-04-11 13:41:11,140
2022-04-11 13:41:12,94
2022-04-11 13:41:13,79
2022-04-11 13:41:14,63
2022-04-11 13:41:15,65
2022-04-11 13:41:16,116
2022-04-11 13:41:17,131
2022-04-11 13:41:18,96
2022-04-11 13:41:19,71
2022-04-11 13:41:20,81
2022-04-11 13:41:21,96
2022-04-11 13:41:22,123
2022-04-11 13:41:23,128
2022-04-11 13:41:24,147
2022-04-11 13:41:25,110
2022-04-11 13:41:26,150
2022-04-11 13:41:27,66
2022-04-11 13:41:28,123
2022-04-11 13:41:29,55
2022-04-11 13:41:30,92
2022-04-11 13:41:31,89
2022-04-11 13:41:32,73
2022-04-11 13:41:33,108
2022-04-11 13:41:34,107
2022-04-11 13:41:35,52
2022-04-11 13:41:36,133
2022-04-11 13:41:37,124
2022-04-11 13:41:38,146
2022-04-11 13:41:39,146
2022-04-11 13:41:40,75
2022-04-11 13:41:41,64
2022-04-11 13:41:42,134
2022-04-11 13:41:43,106
2022-04-11 13:41:44,83
2022-04-11 13:41:45,83
2022-04-11 13:41:46,81
2022-04-11 13:41:47,63
2022-04-11 13:41:48,106
2022-04-11 13:41:49,72
2022-04-11 13:41:50,85
2022-04-11 13:41:51,74
2022-04-11 13:41:52,55
2022-04-11 13:41:53,87
2022-04-11 13:41:54,148
2022-04-11 13:41:55,121
2022-04-11 13:41:56,72
2022-04-11 13:41:57,134
2022-04-11 13:41:58,131
2022-04-11 13:41:59,51
2022-04-11 13:42:00,87
2022-04-11 13:42:01,61
2022-04-11 13:42:02,50
2022-04-11 13:42:03,123
2022-04-11 13:42:04,117
2022-04-11 13:42:05,95
2022-04-11 13:42:06,143
2022-04-11 13:42:07,129
2022-04-11 13:42:08,131
2022-04-11 13:42:09,71
2022-04-11 13:42:10,76
2022-04-11 13:42:11,128
2022-04-11 13:42:12,65
2022-04-11 13:42:13,79
2022-04-11 13:42:14,75
2022-04-11 13:42:15,122
2022-04-11 13:42:16,106
2022-04-11 13:42:17,81
2022-04-11 13:42:18,86
2022-04-11 13:42:19,114
2022-04-11 13:42:20,145
2022-04-11 13:42:21,104
2022-04-11 13:42:22,143
2022-04-11 13:42:23,114
2022-04-11 13:42:24,88
2022-04-11 13:42:25,104
2022-04-11 13:42:26,111
2022-04-11 13:42:27,98
2022-04-11 13:42:28,127
2022-04-11 13:42:29,88
2022-04-11 13:42:30,75
2022-04-11 13:42:31,88
2022-04-11 13:42:32,149
2022-04-11 13:42:33,123
2022-04-11 13:42:34,97
2022-04-11 13:42:35,124
2022-04-11 13:42:36,97
2022-04-11 13:42:37,56
2022-04-11 13:42:38,120
2022-04-11 13:42:39,108
2022-04-11 13:42:40,63
2022-04-11 13:42:41,53
2022-04-11 13:42:42,58
2022-04-11 13:42:43,51
2022-04-11 13:42:44,133
2022-04-11 13:42:45,123
2022-04-11 13:42:46,131
2022-04-11 13:42:47,77
2022-04-11 13:42:48,102
2022-04-11 13:42:49,56
2022-04-11 13:42:50,90
2022-04-11 13:42:51,87
2022-04-11 13:42:52,78
2022-04-11 13:42:53,73
2022-04-11 13:42:54,52
2022-04-11 13:42:55,55
2022-04-11 13:42:56,126
2022-04-11 13:42:57,66
2022-04-11 13:42:58,92
2022-04-11 13:42:59,120
2022-04-11 13:43:00,65
2022-04-11 13:43:01,130
2022-04-11 13:43:02,111
2022-04-11 13:43:03,124
2022-04-11 13:43:04,88
2022-04-11 13:43:05,102
2022-04-11 13:43:06,81
2022-04-11 13:43:07,64
2022-04-11 13:43:08,134
2022-04-11 13:43:09,93
2022-04-11 13:43:10,69
2022-04-11 13:43:11,50
2022-04-11 13:43:12,55
2022-04-11 13:43:13,124
2022-04-11 13:43:14,98
2022-04-11 13:43:15,125
2022-04-11 13:43:16,72
2022-04-11 13:43:17,65
2022-04-11 13:43:18,78
2022-04-11 13:43:19,103
2022-04-11 13:43:20,116
2022-04-11 13:43:21,82
2022-04-11 13:43:22,92
2022-04-11 13:43:23,130
2022-04-11 13:43:24,85
2022-04-11 13:43:25,53
2022-04-11 13:43:26,131
2022-04-11 13:43:27,116
2022-04-11 13:43:28,73
2022-04-11 13:43:29,51
2022-04-11 13:43:30,81
2022-04-11 13:43:31,108
2022-04-11 13:43:32,59
2022-04-11 13:43:33,114
2022-04-11 13:43:34,72
2022-04-11 13:43:35,60
2022-04-11 13:43:36,121
2022-04-11 13:43:37,79
2022-04-11 13:43:38,82
2022-04-11 13:43:39,126
2022-04-11 13:43:40,106
2022-04-11 13:43:41,98
2022-04-11 13:43:42,112
2022-04-11 13:43:43,53
2022-04-11 13:43:44,135
2022-04-11 13:43:45,84
2022-04-11 13:43:46,88
2022-04-11 13:43:47,146
2022-04-11 13:43:48,126
2022-04-11 13:43:49,63
2022-04-11 13:43:50,120
2022-04-11 13:43:51,75
2022-04-11 13:43:52,90
2022-04-11 13:43:53,90
2022-04-11 13:43:54,71
2022-04-11 13:43:55,89
2022-04-11 13:43:56,76
2022-04-11 13:43:57,121
2022-04-11 13:43:58,97
2022-04-11 13:43:59,60
2022-04-11 13:44:00,148
2022-04-11 13:44:01,89
2022-04-11 13:44:02,83
2022-04-11 13:44:03,77
2022-04-11 13:44:04,73
2022-04-11 13:44:05,124
2022-04-11 13:44:06,54
2022-04-11 13:44:07,76
2022-04-11 13:44:08,114
2022-04-11 13:44:09,56
2022-04-11 13:44:10,148
2022-04-11 13:44:11,106
2022-04-11 13:44:12,107
2022-04-11 13:44:13,68
2022-04-11 13:44:14,54
2022-04-11 13:44:15,104
2022-04-11 13:44:16,136
2022-04-11 13:44:17,139
2022-04-11 13:44:18,94
2022-04-11 13:44:19,96
2022-04-11 13:44:20,95
2022-04-11 13:44:21,86
2022-04-11 13:44:22,127
2022-04-11 13:44:23,135
2022-04-11 13:44:24,132
2022-04-11 13:44:25,117
2022-04-11 13:44:26,142
2022-04-11 13:44:27,108
2022-04-11 13:44:28,81
2022-04-11 13:44:29,104
2022-04-11 13:44:30,133
2022-04-11 13:44:31,105
2022-04-11 13:44:32,115
2022-04-11 13:44:33,81
2022-04-11 13:44:34,54
2022-04-11 13:44:35,78
2022-04-11 13:44:36,60
2022-04-11 13:44:37,55
2022-04-11 13:44:38,117
2022-04-11 13:44:39,63
2022-04-11 13:44:40,66
2022-04-11 13:44:41,59
2022-04-11 13:44:42,87
2022-04-11 13:44:43,115
2022-04-11 13:44:44,74
2022-04-11 13:44:45,131
2022-04-11 13:44:46,129
2022-04-11 13:44:47,98
2022-04-11 13:44:48,123
2022-04-11 13:44:49,108
2022-04-11 13:44:50,141
2022-04-11 13:44:51,92
2022-04-11 13:44:52,70
2022-04-11 13:44:53,107
2022-04-11 13:44:54,142
2022-04-11 13:44:55,122
2022-04-11 13:44:56,110
2022-04-11 13:44:57,81
2022-04-11 13:44:58,114
2022-04-11 13:44:59,140
2022-04-11 13:45:00,108
2022-04-11 13:45:01,61
2022-04-11 13:45:02,89
2022-04-11 13:45:03,150
2022-04-11 13:45:04,145
2022-04-11 13:45:05,108
2022-04-11 13:45:06,69
2022-04-11 13:45:07,95
2022-04-11 13:45:08,51
2022-04-11 13:45:09,72
2022-04-11 13:45:10,90
2022-04-11 13:45:11,142
2022-04-11 13:45:12,138
2022-04-11 13:45:13,119
2022-04-11 13:45:14,116
2022-04-11 13:45:15,86
2022-04-11 13:45:16,67
2022-04-11 13:45:17,99
2022-04-11 13:45:18,72
2022-04-11 13:45:19,142
2022-04-11 13:45:20,149
2022-04-11 13:45:21,118
2022-04-11 13:45:22,110
2022-04-11 13:45:23,76
2022-04-11 13:45:24,65
2022-04-11 13:45:25,149
2022-04-11 13:45:26,84
2022-04-11 13:45:27,55
2022-04-11 13:45:28,58
2022-04-11 13:45:29,54
2022-04-11 13:45:30,92
2022-04-11 13:45:31,119
2022-04-11 13:45:32,60
2022-04-11 13:45:33,148
2022-04-11 13:45:34,142
2022-04-11 13:45:35,102
2022-04-11 13:45:36,130
2022-04-11 13:45:37,72
2022-04-11 13:45:38,114
2022-04-11 13:45:39,105
2022-04-11 13:45:40,128
2022-04-11 13:45:41,50
2022-04-11 13:45:42,104
2022-04-11 13:45:43,107
2022-04-11 13:45:44,83
2022-04-11 13:45:45,101
2022-04-11 13:45:46,125
2022-04-11 13:45:47,147
2022-04-11 13:45:48,71
2022-04-11 13:45:49,61
2022-04-11 13:45:50,124
2022-04-11 13:45:51,103
2022-04-11 13:45:52,146
2022-04-11 13:45:53,85
2022-04-11 13:45:54,137
2022-04-11 13:45:55,98
2022-04-11 13:45:56,65
2022-04-11 13:45:57,60
2022-04-11 13:45:58,108
2022-04-11 13:45:59,92
2022-04-11 13:46:00,145
2022-04-11 13:46:01,65
2022-04-11 13:46:02,150
2022-04-11 13:46:03,143
2022-04-11 13:46:04,61
2022-04-11 13:46:05,53
2022-04-11 13:46:06,128
2022-04-11 13:46:07,92
2022-04-11 13:46:08,97
2022-04-11 13:46:09,77
2022-04-11 13:46:10,140
2022-04-11 13:46:11,101
2022-04-11 13:46:12,134
2022-04-11 13:46:13,135
2022-04-11 13:46:14,132
2022-04-11 13:46:15,74
2022-04-11 13:46:16,100
2022-04-11 13:46:17,145
2022-04-11 13:46:18,138
2022-04-11 13:46:19,132
2022-04-11 13:46:20,50
2022-04-11 13:46:21,124
2022-04-11 13:46:22,102
2022-04-11 13:46:23,95
2022-04-11 13:46:24,69
2022-04-11 13:46:25,100
2022-04-11 13:46:26,104
2022-04-11 13:46:27,108
2022-04-11 13:46:28,125
2022-04-11 13:46:29,118
2022-04-11 13:46:30,67
2022-04-11 13:46:31,95
2022-04-11 13:46:32,131
2022-04-11 13:46:33,88
2022-04-11 13:46:34,127
2022-04-11 13:46:35,84
2022-04-11 13:46:36,125
2022-04-11 13:46:37,103
2022-04-11 13:46:38,127
2022-04-11 13:46:39,65
2022-04-11 13:46:40,75
2022-04-11 13:46:41,121
2022-04-11 13:46:42,96
2022-04-11 13:46:43,130
2022-04-11 13:46:44,65
2022-04-11 13:46:45,51
2022-04-11 13:46:46,128
2022-04-11 13:46:47,114
2022-04-11 13:46:48,118
2022-04-11 13:46:49,134
2022-04-11 13:46:50,110
2022-04-11 13:46:51,144
2022-04-11 13:46:52,84
2022-04-11 13:46:53,146
2022-04-11 13:46:54,142
2022-04-11 13:46:55,93
2022-04-11 13:46:56,146
2022-04-11 13:46:57,135
2022-04-11 13:46:58,135
2022-04-11 13:46:59,87
2022-04-11 13:47:00,148
2022-04-11 13:47:01,135
2022-04-11 13:47:02,146
2022-04-11 13:47:03,76
2022-04-11 13:47:04,143
2022-04-11 13:47:05,125
2022-04-11 13:47:06,93
2022-04-11 13:47:07,131
2022-04-11 13:47:08,62
2022-04-11 13:47:09,114
2022-04-11 13:47:10,139
2022-04-11 13:47:11,67
2022-04-11 13:47:12,98
2022-04-11 13:47:13,143
2022-04-11 13:47:14,107
2022-04-11 13:47:15,102
2022-04-11 13:47:16,103
2022-04-11 13:47:17,130
2022-04-11 13:47:18,103
2022-04-11 13:47:19,134
2022-04-11 13:47:20,58
2022-04-11 13:47:21,140
2022-04-11 13:47:22,133
2022-04-11 13:47:23,94
2022-04-11 13:47:24,88
2022-04-11 13:47:25,118
2022-04-11 13:47:26,109
2022-04-11 13:47:27,105
2022-04-11 13:47:28,71
2022-04-11 13:47:29,60
2022-04-11 13:47:30,102
2022-04-11 13:47:31,119
2022-04-11 13:47:32,90
2022-04-11 13:47:33,106
2022-04-11 13:47:34,112
2022-04-11 13:47:35,126
2022-04-11 13:47:36,108
2022-04-11 13:47:37,134
2022-04-11 13:47:38,116
2022-04-11 13:47:39,64
2022-04-11 13:47:40,60
2022-04-11 13:47:41,52
2022-04-11 13:47:42,86
2022-04-11 13:47:43,147
2022-04-11 13:47:44,128
2022-04-11 13:47:45,120
2022-04-11 13:47:46,100
2022-04-11 13:47:47,119
2022-04-11 13:47:48,143
2022-04-11 13:47:49,102
2022-04-11 13:47:50,104
2022-04-11 13:47:51,84
2022-04-11 13:47:52,131
2022-04-11 13:47:53,130
2022-04-11 13:47:54,147
2022-04-11 13:47:55,148
2022-04-11 13:47:56,136
2022-04-11 13:47:57,135
2022-04-11 13:47:58,124
2022-04-11 13:47:59,141
2022-04-11 13:48:00,144
2022-04-11 13:48:01,58
2022-04-11 13:48:02,141
2022-04-11 13:48:03,138
2022-04-11 13:48:04,108
2022-04-11 13:48:05,133
2022-04-11 13:48:06,69
2022-04-11 13:48:07,128
2022-04-11 13:48:08,147
2022-04-11 13:48:09,146
2022-04-11 13:48:10,81
2022-04-11 13:48:11,109
2022-04-11 13:48:12,71
2022-04-11 13:48:13,66
2022-04-11 13:48:14,140
2022-04-11 13:48:15,51
2022-04-11 13:48:16,105
2022-04-11 13:48:17,100
2022-04-11 13:48:18,78
2022-04-11 13:48:19,94
2022-04-11 13:48:20,149
2022-04-11 13:48:21,135
2022-04-11 13:48:22,107
2022-04-11 13:48:23,136
2022-04-11 13:48:24,135
2022-04-11 13:48:25,61
2022-04-11 13:48:26,128
2022-04-11 13:48:27,106
2022-04-11 13:48:28,122
2022-04-11 13:48:29,74
2022-04-11 13:48:30,144
2022-04-11 13:48:31,120
2022-04-11 13:48:32,114
2022-04-11 13:48:33,132
2022-04-11 13:48:34,87
2022-04-11 13:48:35,112
2022-04-11 13:48:36,65
2022-04-11 13:48:37,140
2022-04-11 13:48:38,104
2022-04-11 13:48:39,119
2022-04-11 13:48:40,138
2022-04-11 13:48:41,52
2022-04-11 13:48:42,102
2022-04-11 13:48:43,79
2022-04-11 13:48:44,88
2022-04-11 13:48:45,101
2022-04-11 13:48:46,123
2022-04-11 13:48:47,98
2022-04-11 13:48:48,122
2022-04-11 13:48:49,105
2022-04-11 13:48:50,68
2022-04-11 13:48:51,104
2022-04-11 13:48:52,148
2022-04-11 13:48:53,120
2022-04-11 13:48:54,114
2022-04-11 13:48:55,85
2022-04-11 13:48:56,57
2022-04-11 13:48:57,99
2022-04-11 13:48:58,85
2022-04-11 13:48:59,101
2022-04-11 13:49:00,124
2022-04-11 13:49:01,149
2022-04-11 13:49:02,127
2022-04-11 13:49:03,76
2022-04-11 13:49:04,102
2022-04-11 13:49:05,135
2022-04-11 13:49:06,77
2022-04-11 13:49:07,145
2022-04-11 13:49:08,54
2022-04-11 13:49:09,73
2022-04-11 13:49:10,89
2022-04-11 13:49:11,55
2022-04-11 13:49:12,69
2022-04-11 13:49:13,136
2022-04-11 13:49:14,124
2022-04-11 13:49:15,130
2022-04-11 13:49:16,111
2022-04-11 13:49:17,129
2022-04-11 13:49:18,124
2022-04-11 13:49:19,53
2022-04-11 13:49:20,107
2022-04-11 13:49:21,63
2022-04-11 13:49:22,55
2022-04-11 13:49:23,147
2022-04-11 13:49:24,110
2022-04-11 13:49:25,83
2022-04-11 13:49:26,147
2022-04-11 13:49:27,106
2022-04-11 13:49:28,111
2022-04-11 13:49:29,146
2022-04-11 13:49:30,69
2022-04-11 13:49:31,138
2022-04-11 13:49:32,56
2022-04-11 13:49:33,64
2022-04-11 13:49:34,120
2022-04-11 13:49:35,100
2022-04-11 13:49:36,77
2022-04-11 13:49:37,95
2022-04-11 13:49:38,144
2022-04-11 13:49:39,115
2022-04-11 13:49:40,94
2022-04-11 13:49:41,53
2022-04-11 13:49:42,59
2022-04-11 13:49:43,105
2022-04-11 13:49:44,84
2022-04-11 13:49:45,89
2022-04-11 13:49:46,60
2022-04-11 13:49:47,128
2022-04-11 13:49:48,86
2022-04-11 13:49:49,123
2022-04-11 13:49:50,135
2022-04-11 13:49:51,78
2022-04-11 13:49:52,105
2022-04-11 13:49:53,142
2022-04-11 13:49:54,142
2022-04-11 13:49:55,67
2022-04-11 13:49:56,85
2022-04-11 13:49:57,81
2022-04-11 13:49:58,108
2022-04-11 13:49:59,88
2022-04-11 13:50:00,89
2022-04-11 13:50:01,99
2022-04-11 13:50:02,140
2022-04-11 13:50:03,127
2022-04-11 13:50:04,136
2022-04-11 13:50:05,114
2022-04-11 13:50:06,86
2022-04-11 13:50:07,86
2022-04-11 13:50:08,86
2022-04-11 13:50:09,129
2022-04-11 13:50:10,138
2022-04-11 13:50:11,120
2022-04-11 13:50:12,140
2022-04-11 13:50:13,113
2022-04-11 13:50:14,113
2022-04-11 13:50:15,54
2022-04-11 13:50:16,98
2022-04-11 13:50:17,121
2022-04-11 13:50:18,120
2022-04-11 13:50:19,94
2022-04-11 13:50:20,142
2022-04-11 13:50:21,88
2022-04-11 13:50:22,82
2022-04-11 13:50:23,133
2022-04-11 13:50:24,73
2022-04-11 13:50:25,132
2022-04-11 13:50:26,70
2022-04-11 13:50:27,129
2022-04-11 13:50:28,98
2022-04-11 13:50:29,73
2022-04-11 13:50:30,77
2022-04-11 13:50:31,135
2022-04-11 13:50:32,111
2022-04-11 13:50:33,77
2022-04-11 13:50:34,71
2022-04-11 13:50:35,114
2022-04-11 13:50:36,140
2022-04-11 13:50:37,120
2022-04-11 13:50:38,58
2022-04-11 13:50:39,114
2022-04-11 13:50:40,92
2022-04-11 13:50:41,87
2022-04-11 13:50:42,71
2022-04-11 13:50:43,142
2022-04-11 13:50:44,99
2022-04-11 13:50:45,79
2022-04-11 13:50:46,126
2022-04-11 13:50:47,89
2022-04-11 13:50:48,100
2022-04-11 13:50:49,87
2022-04-11 13:50:50,145
2022-04-11 13:50:51,52
2022-04-11 13:50:52,56
2022-04-11 13:50:53,53
2022-04-11 13:50:54,102
2022-04-11 13:50:55,87
2022-04-11 13:50:56,102
2022-04-11 13:50:57,50
2022-04-11 13:50:58,59
2022-04-11 13:50:59,52
2022-04-11 13:51:00,146
2022-04-11 13:51:01,78
2022-04-11 13:51:02,119
2022-04-11 13:51:03,125
2022-04-11 13:51:04,125
2022-04-11 13:51:05,57
2022-04-11 13:51:06,122
2022-04-11 13:51:07,134
2022-04-11 13:51:08,108
2022-04-11 13:51:09,144
2022-04-11 13:51:10,63
2022-04-11 13:51:11,127
2022-04-11 13:51:12,134
2022-04-11 13:51:13,76
2022-04-11 13:51:14,102
2022-04-11 13:51:15,126
2022-04-11 13:51:16,50
2022-04-11 13:51:17,97
2022-04-11 13:51:18,51
2022-04-11 13:51:19,122
2022-04-11 13:51:20,136
2022-04-11 13:51:21,74
2022-04-11 13:51:22,141
2022-04-11 13:51:23,135
2022-04-11 13:51:24,124
2022-04-11 13:51:25,74
2022-04-11 13:51:26,53
2022-04-11 13:51:27,81
2022-04-11 13:51:28,111
2022-04-11 13:51:29,69
2022-04-11 13:51:30,111
2022-04-11 13:51:31,106
2022-04-11 13:51:32,65
2022-04-11 13:51:33,140
2022-04-11 13:51:34,97
2022-04-11 13:51:35,136
2022-04-11 13:51:36,93
2022-04-11 13:51:37,75
2022-04-11 13:51:38,144
2022-04-11 13:51:39,137
2022-04-11 13:51:40,59
2022-04-11 13:51:41,57
2022-04-11 13:51:42,76
2022-04-11 13:51:43,101
2022-04-11 13:51:44,146
2022-04-11 13:51:45,100
2022-04-11 13:51:46,119
2022-04-11 13:51:47,63
2022-04-11 13:51:48,94
2022-04-11 13:51:49,96
2022-04-11 13:51:50,60
2022-04-11 13:51:51,98
2022-04-11 13:51:52,148
2022-04-11 13:51:53,110
2022-04-11 13:51:54,121
2022-04-11 13:51:55,77
2022-04-11 13:51:56,74
2022-04-11 13:51:57,66
2022-04-11 13:51:58,95
2022-04-11 13:51:59,115
2022-04-11 13:52:00,117
2022-04-11 13:52:01,95
2022-04-11 13:52:02,58
2022-04-11 13:52:03,56
2022-04-11 13:52:04,61
2022-04-11 13:52:05,116
2022-04-11 13:52:06,69
2022-04-11 13:52:07,138
2022-04-11 13:52:08,146
2022-04-11 13:52:09,113
2022-04-11 13:52:10,63
2022-04-11 13:52:11,122
2022-04-11 13:52:12,69
2022-04-11 13:52:13,59
2022-04-11 13:52:14,112
2022-04-11 13:52:15,127
2022-04-11 13:52:16,86
2022-04-11 13:52:17,69
2022-04-11 13:52:18,150
2022-04-11 13:52:19,66
2022-04-11 13:52:20,118
2022-04-11 13:52:21,149
2022-04-11 13:52:22,62
2022-04-11 13:52:23,131
2022-04-11 13:52:24,82
2022-04-11 13:52:25,58
2022-04-11 13:52:26,85
2022-04-11 13:52:27,134
2022-04-11 13:52:28,110
2022-04-11 13:52:29,94
2022-04-11 13:52:30,117
2022-04-11 13:52:31,146
2022-04-11 13:52:32,90
2022-04-11 13:52:33,122
2022-04-11 13:52:34,96
2022-04-11 13:52:35,100
2022-04-11 13:52:36,52
2022-04-11 13:52:37,58
2022-04-11 13:52:38,58
2022-04-11 13:52:39,147
2022-04-11 13:52:40,81
2022-04-11 13:52:41,97
2022-04-11 13:52:42,108
2022-04-11 13:52:43,112
2022-04-11 13:52:44,59
2022-04-11 13:52:45,84
2022-04-11 13:52:46,84
2022-04-11 13:52:47,112
2022-04-11 13:52:48,99
2022-04-11 13:52:49,146
2022-04-11 13:52:50,135
2022-04-11 13:52:51,136
2022-04-11 13:52:52,112
2022-04-11 13:52:53,139
2022-04-11 13:52:54,65
2022-04-11 13:52:55,62
2022-04-11 13:52:56,77
2022-04-11 13:52:57,100
2022-04-11 13:52:58,71
2022-04-11 13:52:59,95
2022-04-11 13:53:00,55
2022-04-11 13:53:01,135
2022-04-11 13:53:02,113
2022-04-11 13:53:03,71
2022-04-11 13:53:04,104
2022-04-11 13:53:05,128
2022-04-11 13:53:06,131
2022-04-11 13:53:07,84
2022-04-11 13:53:08,67
2022-04-11 13:53:09,129
2022-04-11 13:53:10,80
2022-04-11 13:53:11,117
2022-04-11 13:53:12,77
2022-04-11 13:53:13,135
2022-04-11 13:53:14,149
2022-04-11 13:53:15,125
2022-04-11 13:53:16,77
2022-04-11 13:53:17,102
2022-04-11 13:53:18,138
2022-04-11 13:53:19,136
2022-04-11 13:53:20,75
2022-04-11 13:53:21,115
2022-04-11 13:53:22,148
2022-04-11 13:53:23,127
2022-04-11 13:53:24,99
2022-04-11 13:53:25,83
2022-04-11 13:53:26,94
2022-04-11 13:53:27,102
2022-04-11 13:53:28,110
2022-04-11 13:53:29,125
2022-04-11 13:53:30,115
2022-04-11 13:53:31,67
2022-04-11 13:53:32,105
2022-04-11 13:53:33,99
2022-04-11 13:53:34,62
2022-04-11 13:53:35,117
2022-04-11 13:53:36,109
2022-04-11 13:53:37,79
2022-04-11 13:53:38,127
2022-04-11 13:53:39,77
2022-04-11 13:53:40,132
2022-04-11 13:53:41,75
2022-04-11 13:53:42,54
2022-04-11 13:53:43,75
2022-04-11 13:53:44,84
2022-04-11 13:53:45,95
2022-04-11 13:53:46,137
2022-04-11 13:53:47,96
2022-04-11 13:53:48,102
2022-04-11 13:53:49,141
2022-04-11 13:53:50,96
2022-04-11 13:53:51,125
2022-04-11 13:53:52,61
2022-04-11 13:53:53,116
2022-04-11 13:53:54,58
2022-04-11 13:53:55,76
2022-04-11 13:53:56,67
2022-04-11 13:53:57,146
2022-04-11 13:53:58,50
2022-04-11 13:53:59,125
2022-04-11 13:54:00,92
2022-04-11 13:54:01,142
2022-04-11 13:54:02,61
2022-04-11 13:54:03,93
2022-04-11 13:54:04,129
2022-04-11 13:54:05,124
2022-04-11 13:54:06,73
2022-04-11 13:54:07,142
2022-04-11 13:54:08,68
2022-04-11 13:54:09,106
2022-04-11 13:54:10,122
2022-04-11 13:54:11,75
2022-04-11 13:54:12,148
2022-04-11 13:54:13,74
2022-04-11 13:54:14,121
2022-04-11 13:54:15,79
2022-04-11 13:54:16,62
2022-04-11 13:54:17,109
2022-04-11 13:54:18,87
2022-04-11 13:54:19,138
2022-04-11 13:54:20,139
2022-04-11 13:54:21,101
2022-04-11 13:54:22,71
2022-04-11 13:54:23,132
2022-04-11 13:54:24,106
2022-04-11 13:54:25,98
2022-04-11 13:54:26,58
2022-04-11 13:54:27,69
2022-04-11 13:54:28,119
2022-04-11 13:54:29,72
2022-04-11 13:54:30,74
2022-04-11 13:54:31,150
2022-04-11 13:54:32,67
2022-04-11 13:54:33,57
2022-04-11 13:54:34,90
2022-04-11 13:54:35,76
2022-04-11 13:54:36,126
2022-04-11 13:54:37,103
2022-04-11 13:54:38,98
2022-04-11 13:54:39,138
2022-04-11 13:54:40,96
2022-04-11 13:54:41,133
2022-04-11 13:54:42,126
2022-04-11 13:54:43,51
2022-04-11 13:54:44,73
2022-04-11 13:54:45,93
2022-04-11 13:54:46,85
2022-04-11 13:54:47,91
2022-04-11 13:54:48,143
2022-04-11 13:54:49,147
2022-04-11 13:54:50,111
2022-04-11 13:54:51,119
2022-04-11 13:54:52,135
2022-04-11 13:54:53,97
2022-04-11 13:54:54,141
2022-04-11 13:54:55,54
2022-04-11 13:54:56,127
2022-04-11 13:54:57,63
2022-04-11 13:54:58,120
2022-04-11 13:54:59,149
2022-04-11 13:55:00,106
2022-04-11 13:55:01,141
2022-04-11 13:55:02,119
2022-04-11 13:55:03,71
2022-04-11 13:55:04,114
2022-04-11 13:55:05,87
2022-04-11 13:55:06,143
2022-04-11 13:55:07,146
2022-04-11 13:55:08,50
2022-04-11 13:55:09,96
2022-04-11 13:55:10,67
2022-04-11 13:55:11,117
2022-04-11 13:55:12,140
2022-04-11 13:55:13,52
2022-04-11 13:55:14,149
2022-04-11 13:55:15,122
2022-04-11 13:55:16,97
2022-04-11 13:55:17,110
2022-04-11 13:55:18,65
2022-04-11 13:55:19,135
2022-04-11 13:55:20,122
2022-04-11 13:55:21,96
2022-04-11 13:55:22,54
2022-04-11 13:55:23,147
2022-04-11 13:55:24,150
2022-04-11 13:55:25,108
2022-04-11 13:55:26,79
2022-04-11 13:55:27,92
2022-04-11 13:55:28,63
2022-04-11 13:55:29,127
2022-04-11 13:55:30,144
2022-04-11 13:55:31,52
2022-04-11 13:55:32,81
2022-04-11 13:55:33,63
2022-04-11 13:55:34,83
2022-04-11 13:55:35,76
2022-04-11 13:55:36,86
2022-04-11 13:55:37,82
2022-04-11 13:55:38,90
2022-04-11 13:55:39,83
2022-04-11 13:55:40,115
2022-04-11 13:55:41,103
2022-04-11 13:55:42,74
2022-04-11 13:55:43,140
2022-04-11 13:55:44,129
2022-04-11 13:55:45,97
2022-04-11 13:55:46,134
2022-04-11 13:55:47,62
2022-04-11 13:55:48,116
2022-04-11 13:55:49,113
2022-04-11 13:55:50,63
2022-04-11 13:55:51,67
2022-04-11 13:55:52,98
2022-04-11 13:55:53,118
2022-04-11 13:55:54,97
2022-04-11 13:55:55,145
2022-04-11 13:55:56,58
2022-04-11 13:55:57,116
2022-04-11 13:55:58,53
2022-04-11 13:55:59,117
2022-04-11 13:56:00,139
2022-04-11 13:56:01,143
2022-04-11 13:56:02,100
2022-04-11 13:56:03,133
2022-04-11 13:56:04,102
2022-04-11 13:56:05,141
2022-04-11 13:56:06,143
2022-04-11 13:56:07,74
2022-04-11 13:56:08,79
